,circuit_id,timestamp,day_of_week,value_kWh
143,54688,2025-01-16 12:00:00+00:00,Thursday,12.285790383815765
144,54688,2025-01-17 12:00:00+00:00,Friday,8.256980523467064
145,54688,2025-01-18 12:00:00+00:00,Saturday,63.81598702073097
146,54688,2025-01-19 12:00:00+00:00,Sunday,0.47076889872550964
147,54688,2025-01-20 12:00:00+00:00,Monday,26.489462099969387
148,54688,2025-01-21 12:00:00+00:00,Tuesday,20.467868093401194
149,57480,2024-12-23 12:00:00+00:00,Monday,66.93903928995132
150,57480,2024-12-24 12:00:00+00:00,Tuesday,41.083858013153076
151,57480,2024-12-25 12:00:00+00:00,Wednesday,0.0
152,57480,2024-12-26 12:00:00+00:00,Thursday,51.62249034643173
153,57480,2024-12-27 12:00:00+00:00,Friday,62.86485457420349
154,57480,2024-12-28 12:00:00+00:00,Saturday,0.0
155,57480,2024-12-29 12:00:00+00:00,Sunday,13.817834408953786
156,57480,2024-12-30 12:00:00+00:00,Monday,43.81411290168762
157,57480,2024-12-31 12:00:00+00:00,Tuesday,49.70065116882324
158,57480,2025-01-01 12:00:00+00:00,Wednesday,23.4103272955399
159,57480,2025-01-02 12:00:00+00:00,Thursday,0.0
160,57480,2025-01-03 12:00:00+00:00,Friday,0.0
161,57480,2025-01-04 12:00:00+00:00,Saturday,0.0
162,57480,2025-01-05 12:00:00+00:00,Sunday,0.0
163,57480,2025-01-06 12:00:00+00:00,Monday,57.83122897148132
164,57480,2025-01-07 12:00:00+00:00,Tuesday,58.50485345721245
165,57480,2025-01-08 12:00:00+00:00,Wednesday,19.762475103139877
166,57480,2025-01-09 12:00:00+00:00,Thursday,14.684100568294525
167,57480,2025-01-10 12:00:00+00:00,Friday,13.926372036337852
168,57480,2025-01-11 12:00:00+00:00,Saturday,85.85472238063812
169,57480,2025-01-12 12:00:00+00:00,Sunday,51.909398913383484
170,57480,2025-01-13 12:00:00+00:00,Monday,11.007728151977062
171,57480,2025-01-14 12:00:00+00:00,Tuesday,53.41249415278435
172,57480,2025-01-15 12:00:00+00:00,Wednesday,11.941511631011963
173,57480,2025-01-16 12:00:00+00:00,Thursday,7.068518877029419
174,57480,2025-01-17 12:00:00+00:00,Friday,16.020671248435974
175,57480,2025-01-18 12:00:00+00:00,Saturday,0.0
176,57480,2025-01-19 12:00:00+00:00,Sunday,0.0
177,57480,2025-01-20 12:00:00+00:00,Monday,12.117223739624023
178,57480,2025-01-21 12:00:00+00:00,Tuesday,13.590370953083038
179,638822,2024-12-23 12:00:00+00:00,Monday,2.2594194412231445
180,638822,2024-12-24 12:00:00+00:00,Tuesday,13.018470138311386
181,638822,2024-12-25 12:00:00+00:00,Wednesday,51.086246967315674
182,638822,2024-12-26 12:00:00+00:00,Thursday,0.0
183,638822,2024-12-27 12:00:00+00:00,Friday,24.8003448843956
184,638822,2024-12-28 12:00:00+00:00,Saturday,21.0447998046875
185,638822,2024-12-29 12:00:00+00:00,Sunday,0.0
186,638822,2024-12-30 12:00:00+00:00,Monday,37.999435529112816
187,638822,2024-12-31 12:00:00+00:00,Tuesday,59.34558141231537
188,638822,2025-01-01 12:00:00+00:00,Wednesday,35.0681312084198
189,638822,2025-01-02 12:00:00+00:00,Thursday,0.0
190,638822,2025-01-03 12:00:00+00:00,Friday,0.0
191,638822,2025-01-04 12:00:00+00:00,Saturday,0.0
192,638822,2025-01-05 12:00:00+00:00,Sunday,0.0
193,638822,2025-01-06 12:00:00+00:00,Monday,0.0
194,638822,2025-01-07 12:00:00+00:00,Tuesday,19.012457489967346
195,638822,2025-01-08 12:00:00+00:00,Wednesday,0.0
196,638822,2025-01-09 12:00:00+00:00,Thursday,66.1939811334014
197,638822,2025-01-10 12:00:00+00:00,Friday,26.299631595611572
198,638822,2025-01-11 12:00:00+00:00,Saturday,83.05188547074795
199,638822,2025-01-12 12:00:00+00:00,Sunday,55.73718571662903
200,638822,2025-01-13 12:00:00+00:00,Monday,28.909297734498978
201,638822,2025-01-14 12:00:00+00:00,Tuesday,20.24281668663025
202,638822,2025-01-15 12:00:00+00:00,Wednesday,27.411121129989624
203,638822,2025-01-16 12:00:00+00:00,Thursday,20.957441091537476
204,638822,2025-01-17 12:00:00+00:00,Friday,0.0
205,638822,2025-01-18 12:00:00+00:00,Saturday,13.30612987279892
206,638822,2025-01-19 12:00:00+00:00,Sunday,85.46086886525154
207,638822,2025-01-20 12:00:00+00:00,Monday,22.175325053744018
208,638822,2025-01-21 12:00:00+00:00,Tuesday,7.891295671463013
209,638822,2025-01-22 12:00:00+00:00,Wednesday,4.45242977142334
210,638823,2024-12-25 12:00:00+00:00,Wednesday,26.87046930193901
211,638823,2024-12-26 12:00:00+00:00,Thursday,0.0013422222109511495
212,638823,2024-12-27 12:00:00+00:00,Friday,0.0
213,638823,2024-12-28 12:00:00+00:00,Saturday,0.0
214,638823,2024-12-29 12:00:00+00:00,Sunday,0.0
215,638823,2024-12-30 12:00:00+00:00,Monday,0.0
216,638823,2024-12-31 12:00:00+00:00,Tuesday,0.0
217,638823,2025-01-01 12:00:00+00:00,Wednesday,0.0
218,638823,2025-01-02 12:00:00+00:00,Thursday,0.0
219,638823,2025-01-03 12:00:00+00:00,Friday,0.0
220,638823,2025-01-04 12:00:00+00:00,Saturday,0.0
221,638823,2025-01-05 12:00:00+00:00,Sunday,0.0
222,638823,2025-01-06 12:00:00+00:00,Monday,0.0
223,638823,2025-01-07 12:00:00+00:00,Tuesday,0.0
224,638823,2025-01-08 12:00:00+00:00,Wednesday,0.0
225,638823,2025-01-09 12:00:00+00:00,Thursday,0.0
226,638823,2025-01-10 12:00:00+00:00,Friday,50.384918332099915
227,638823,2025-01-11 12:00:00+00:00,Saturday,0.0
228,638823,2025-01-12 12:00:00+00:00,Sunday,0.0
