"_","Id","Energy_Area__c","Meter_Number__c","MeterID__c"
"[Charging_Facility__c]","a239Y0000000YvZQAU","NO3","6970631407521403","707057500069269111"
"[Charging_Facility__c]","a239Y0000000YvaQAE","NO5","6970631400966737","707057500029938477"
"[Charging_Facility__c]","a239Y0000000YvbQAE","NO5","6970631403523326","707057500029868736"
"[Charging_Facility__c]","a239Y0000000YvcQAE","NO2","7359992905729877","707057500072093741"
"[Charging_Facility__c]","a239Y0000000YvdQAE","NO3","6970631405201543","707057500069189723"
"[Charging_Facility__c]","a239Y0000000YveQAE","NO1","7359992928334997","707057500057805451"
"[Charging_Facility__c]","a239Y0000000YvfQAE","NO1","7359992909102232","707057500057487688"
"[Charging_Facility__c]","a239Y0000000YvgQAE","NO1","7359992909102232","707057500057487688"
"[Charging_Facility__c]","a239Y0000000YvhQAE","NO1","7359992908236204","707057500057380101"
"[Charging_Facility__c]","a239Y0000000YviQAE","NO1","7359992908233913","707057500057386370"
"[Charging_Facility__c]","a239Y0000000YvjQAE","NO3","6970631405225105","707057500069175054"
"[Charging_Facility__c]","a239Y0000000YvkQAE","NO1","7359992901792912","707057500021791469"
"[Charging_Facility__c]","a239Y0000000YvlQAE","NO2","7359992904098493","707057500072074108"
"[Charging_Facility__c]","a239Y0000000YvmQAE","NO3","7359992934736440","707057500084802218"
"[Charging_Facility__c]","a239Y0000000YvnQAE","NO4","5706567342912757","707057500063384339"
"[Charging_Facility__c]","a239Y0000000YvoQAE","NO3","6970631407424032","707057500069271886"
"[Charging_Facility__c]","a239Y0000000YvpQAE","NO3","6970631408709503","707057500069316518"
"[Charging_Facility__c]","a239Y0000000YvqQAE","NO5","6970631402852632","707057500029810506"
"[Charging_Facility__c]","a239Y0000000YvrQAE","NO1","7359992927953847","707057500057749717"
"[Charging_Facility__c]","a239Y0000000YvsQAE","NO2","7359992908969881","707057500026047684"
"[Charging_Facility__c]","a239Y0000000YvtQAE","NO1","7359992901796811","707057500057524208"
"[Charging_Facility__c]","a239Y0000000YvuQAE","NO1","7359992907983932","707057500057686593"
"[Charging_Facility__c]","a239Y0000000YvvQAE","NO3","6970631408851240","707057500065567273"
"[Charging_Facility__c]","a239Y0000000YvwQAE","NO1","7359992909108777","707057500057404463"
"[Charging_Facility__c]","a239Y0000000YvxQAE","NO1","7359992926223149","707057500057682939"
"[Charging_Facility__c]","a239Y0000000YvyQAE","NO5","6970631402831651","707057500029859048"
"[Charging_Facility__c]","a239Y0000000YvzQAE","NO2","7359992909035455","707057500042405215"
"[Charging_Facility__c]","a239Y0000000Yw0QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw1QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw2QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw3QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw4QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw5QAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000Yw6QAE","NO3","6970631402679734","707057500069190323"
"[Charging_Facility__c]","a239Y0000000Yw7QAE","NO1","7359992906541386","707057500082325566"
"[Charging_Facility__c]","a239Y0000000Yw8QAE","NO1","7359992909030061","707057500057501070"
"[Charging_Facility__c]","a239Y0000000Yw9QAE","NO3","6970631407253557","707057500069198626"
"[Charging_Facility__c]","a239Y0000000YwAQAU","NO3","6970631401219092","707057500069293888"
"[Charging_Facility__c]","a239Y0000000YwBQAU","NO5","6970631400969998","707057500029802198"
"[Charging_Facility__c]","a239Y0000000YwCQAU","NO3","6970631402672650","707057500069419684"
"[Charging_Facility__c]","a239Y0000000YwDQAU","NO3","6970631407001400","707057500069358747"
"[Charging_Facility__c]","a239Y0000000YwEQAU","NO3","6970631406986920","707057500069363376"
"[Charging_Facility__c]","a239Y0000000YwFQAU","NO3","6970631406987811",""
"[Charging_Facility__c]","a239Y0000000YwGQAU","NO3","6970631404692144","707057500069299934"
"[Charging_Facility__c]","a239Y0000000YwHQAU","NO3","6970631404692175","707057500069317850"
"[Charging_Facility__c]","a239Y0000000YwJQAU","NO3","6970631404676069","707057500069362973"
"[Charging_Facility__c]","a239Y0000000YwKQAU","NO3","6970631409028498","707057500069360047"
"[Charging_Facility__c]","a239Y0000000YwLQAU","NO3","6970631404692731","707057500069380366"
"[Charging_Facility__c]","a239Y0000000YwNQAU","NO3","N/A - Same Site as Garasjer ved Storflata 1-5","N/A - Same Site as Garasjer ved Storflata 1-5"
"[Charging_Facility__c]","a239Y0000000YwPQAU","NO3","6970631402847478","707057500069380731"
"[Charging_Facility__c]","a239Y0000000YwQQAU","NO3","6970631402847171","707057500069380755"
"[Charging_Facility__c]","a239Y0000000YwSQAU","NO3","6970631403992870","707057500069356729"
"[Charging_Facility__c]","a239Y0000000YwTQAU","NO3","6970631404676724","707057500069354619"
"[Charging_Facility__c]","a239Y0000000YwUQAU","NO3","6970631407004142","707057500069348304"
"[Charging_Facility__c]","a239Y0000000YwVQAU","NO3","6970631408709459","707057500069353582"
"[Charging_Facility__c]","a239Y0000000YwWQAU","NO3","6970631406986951","707057500069356705"
"[Charging_Facility__c]","a239Y0000000YwXQAU","NO3","6970631405225679","707057500069356804"
"[Charging_Facility__c]","a239Y0000000YwaQAE","NO3","6970631409396702","707057500069433161"
"[Charging_Facility__c]","a239Y0000000YwbQAE","NO1","7359992903563053","707057500057587517"
"[Charging_Facility__c]","a239Y0000000YwcQAE","NO1","7359992907999285","707057500057429558"
"[Charging_Facility__c]","a239Y0000000YwdQAE","NO3","6970631408883340","707057500065587448"
"[Charging_Facility__c]","a239Y0000000YweQAE","NO3","6970631401219085","707057500069361556"
"[Charging_Facility__c]","a239Y0000000YwfQAE","NO1","29843661","707057500083475475"
"[Charging_Facility__c]","a239Y0000000YwgQAE","","",""
"[Charging_Facility__c]","a239Y0000000YwhQAE","NO2","7359992922245626","707057500072147017"
"[Charging_Facility__c]","a239Y0000000YwiQAE","NO2","7359992891280840","707057500072147024"
"[Charging_Facility__c]","a239Y0000000YwjQAE","NO1","7359992903542157","707057500057488760"
"[Charging_Facility__c]","a239Y0000000YwkQAE","NO1","7359992909027894","707057500057731606"
"[Charging_Facility__c]","a239Y0000000YwlQAE","NO3","6970631409048748","707057500069366193"
"[Charging_Facility__c]","a239Y0000000YwmQAE","NO1","7359992908005367","707057500057385519"
"[Charging_Facility__c]","a239Y0000000YwnQAE","NO2","7359992923977991","707057500088330816"
"[Charging_Facility__c]","a239Y0000000YwoQAE","NO3","6970631402957924","707057500069372446"
"[Charging_Facility__c]","a239Y0000000YwpQAE","NO3","6970631408721604","707057500069173159"
"[Charging_Facility__c]","a239Y0000000YwqQAE","NO3","6970631407252987","707057500069258702"
"[Charging_Facility__c]","a239Y0000000YwrQAE","NO1","7359992920346141","707057500057387858"
"[Charging_Facility__c]","a239Y0000000YwsQAE","NO3","6970631408132233","707057500065599885"
"[Charging_Facility__c]","a239Y0000000YwtQAE","NO3","6970631401266782","707057500069279813"
"[Charging_Facility__c]","a239Y0000000YwuQAE","NO1","7359992909671479","707057500057794762"
"[Charging_Facility__c]","a239Y0000000YwvQAE","NO1","7359992909136442","707057500056787352"
"[Charging_Facility__c]","a239Y0000000YwwQAE","NO1","7359992901800235","707057500057889697"
"[Charging_Facility__c]","a239Y0000000YwxQAE","NO1","735999292646681","707057500057586336"
"[Charging_Facility__c]","a239Y0000000YwyQAE","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000YwzQAE","NO1","7359992929184263","707057500057695038"
"[Charging_Facility__c]","a239Y0000000Yx0QAE","NO3","6970631403982956","707057500069233440"
"[Charging_Facility__c]","a239Y0000000Yx1QAE","NO3","6970631403696808","707057500069170097"
"[Charging_Facility__c]","a239Y0000000Yx2QAE","NO3","6970631409051403","707057500069324957"
"[Charging_Facility__c]","a239Y0000000Yx3QAE","NO1","7359992922208546","707057500020949427"
"[Charging_Facility__c]","a239Y0000000Yx4QAE","NO1","7359992924846715","707057500057658347"
"[Charging_Facility__c]","a239Y0000000Yx5QAE","NO1","7359992907648176","707057500057554915"
"[Charging_Facility__c]","a239Y0000000Yx7QAE","NO1","7359992908006548","707057500057382006"
"[Charging_Facility__c]","a239Y0000000Yx8QAE","NO3","6970631408884859","707057500069343910"
"[Charging_Facility__c]","a239Y0000000Yx9QAE","NO1","7359992927480381","707057500057741254"
"[Charging_Facility__c]","a239Y0000000YxAQAU","NO1","7359992909100924","707057500057475883"
"[Charging_Facility__c]","a239Y0000000YxBQAU","NO5","6970631403531192","707057500029964308"
"[Charging_Facility__c]","a239Y0000000YxCQAU","NO1","",""
"[Charging_Facility__c]","a239Y0000000YxDQAU","NO3","6970631407536254","707057500069175092"
"[Charging_Facility__c]","a239Y0000000YxEQAU","NO5","6970631402851628","707057500029975731"
"[Charging_Facility__c]","a239Y0000000YxFQAU","NO5","6970631403537125","707057500029780601"
"[Charging_Facility__c]","a239Y0000000YxGQAU","NO2","7359992922243127","707057500072126449"
"[Charging_Facility__c]","a239Y0000000YxHQAU","NO1","7359992909136855","707057500057757361"
"[Charging_Facility__c]","a239Y0000000YxIQAU","NO1","5706567269903692","707057500080798874"
"[Charging_Facility__c]","a239Y0000000YxJQAU","NO1","7359992909028693","707057500057745177"
"[Charging_Facility__c]","a239Y0000000YxKQAU","NO1","7359992927953298","707057500057743760"
"[Charging_Facility__c]","a239Y0000000YxLQAU","NO2","7359992901820424","707057500072137117"
"[Charging_Facility__c]","a239Y0000000YxMQAU","NO2","7359992929809401","707057500072137933"
"[Charging_Facility__c]","a239Y0000000YxNQAU","NO2","7359992929808626","707057500072137902"
"[Charging_Facility__c]","a239Y0000000YxOQAU","NO2","7359992929814511","707057500072137896"
"[Charging_Facility__c]","a239Y0000000YxPQAU","NO2","7359992929814931","707057500072137919"
"[Charging_Facility__c]","a239Y0000000YxQQAU","NO2","7359992929808558","707057500072137926"
"[Charging_Facility__c]","a239Y0000000YxRQAU","NO2","7359992929814818","707057500072137940"
"[Charging_Facility__c]","a239Y0000000YxSQAU","NO3","6970631408716365","707057500069176853"
"[Charging_Facility__c]","a239Y0000000YxTQAU","NO3","6970631405215397","707057500069175016"
"[Charging_Facility__c]","a239Y0000000YxUQAU","NO2","7359992906136155","707057500042500354"
"[Charging_Facility__c]","a239Y0000000YxVQAU","NO1","7359992909022554","707057500057717808"
"[Charging_Facility__c]","a239Y0000000YxWQAU","NO1","7359992909109842","707057500057397949"
"[Charging_Facility__c]","a239Y0000000YxXQAU","NO3","6970631409028764","707057500069323974"
"[Charging_Facility__c]","a239Y0000000YxYQAU","NO3","6970631409741816","707057500069278830"
"[Charging_Facility__c]","a239Y0000000YxZQAU","NO3","6970631408168850","707057500069254223"
"[Charging_Facility__c]","a239Y0000000YxaQAE","NO5","6970631403530935","707057500029974918"
"[Charging_Facility__c]","a239Y0000000YxbQAE","NO1","5706567334922467","707057500017156869"
"[Charging_Facility__c]","a239Y0000000YxcQAE","NO1","7359992927950426","707057500082364695"
"[Charging_Facility__c]","a239Y0000000YxdQAE","NO1","7359992895575140","707057500082365784"
"[Charging_Facility__c]","a239Y0000000YxeQAE","NO1","7359992927996714","707057500082364886"
"[Charging_Facility__c]","a239Y0000000YxfQAE","NO3","6970631409029716","707057500069353995"
"[Charging_Facility__c]","a239Y0000000YxgQAE","NO5","6970631401996283","707057500029964070"
"[Charging_Facility__c]","a239Y0000000YxhQAE","NO3","6970631409049738","707057500069354060"
"[Charging_Facility__c]","a239Y0000000YxiQAE","NO3","6970631408168485","707057500069173074"
"[Charging_Facility__c]","a239Y0000000YxjQAE","NO3","6970631409058914","707057500065598192"
"[Charging_Facility__c]","a239Y0000000YxkQAE","NO1","34949841","707057500092888174"
"[Charging_Facility__c]","a239Y0000000YxlQAE","NO3","6970631405225624","707057500069193256"
"[Charging_Facility__c]","a239Y0000000YxmQAE","NO1","7359992909134295","707057500057794755"
"[Charging_Facility__c]","a239Y0000000YxnQAE","NO2","7359992891282516","707057500072139265"
"[Charging_Facility__c]","a239Y0000000YxoQAE","NO1","7359992926740028","707057500029937821"
"[Charging_Facility__c]","a239Y0000000YxpQAE","NO1","7359992907648176","707057500057554915"
"[Charging_Facility__c]","a239Y0000000YxqQAE","NO1","7359992922341236","707057500057565461"
"[Charging_Facility__c]","a239Y0000000YxrQAE","NO1","7359992925181327","707057500057628821"
"[Charging_Facility__c]","a239Y0000000YxsQAE","NO1","7359992903554808","707057500057790009"
"[Charging_Facility__c]","a239Y0000000YxtQAE","NO1","7359992903554808","707057500057790009"
"[Charging_Facility__c]","a239Y0000000YxvQAE","NO2","5706567271609216","707057500076497927"
"[Charging_Facility__c]","a239Y0000000YxwQAE","NO2","7359992905729815","707057500072126821"
"[Charging_Facility__c]","a239Y0000000YxxQAE","NO1","7359992908008993","707057500057710168"
"[Charging_Facility__c]","a239Y0000000YxyQAE","NO1","7359992909027887/7359992927972367","57749748/707057500057749731"
"[Charging_Facility__c]","a239Y0000000YxzQAE","NO1","7359992929060468","707057500057308228"
"[Charging_Facility__c]","a239Y0000000Yy0QAE","NO1","5706567329634559","707057500016994035"
"[Charging_Facility__c]","a239Y0000000Yy1QAE","NO5","6970631409656080","707057500029937852"
"[Charging_Facility__c]","a239Y0000000Yy2QAE","NO1","7359992908004636","707057500057509267"
"[Charging_Facility__c]","a239Y0000000Yy3QAE","NO5","6970631408993933","707057500029986812"
"[Charging_Facility__c]","a239Y0000000Yy4QAE","NO1","7359992903519487","707057500020564293"
"[Charging_Facility__c]","a239Y0000000Yy5QAE","NO5","6970631400969592","707057500029813064"
"[Charging_Facility__c]","a239Y0000000Yy6QAE","NO5","6970631401345708","707057500030000347"
"[Charging_Facility__c]","a239Y0000000Yy7QAE","NO1","7359992927628882","707057500057750973"
"[Charging_Facility__c]","a239Y0000000Yy8QAE","NO3","6970631406988238","707057500069212513"
"[Charging_Facility__c]","a239Y0000000Yy9QAE","NO1","7359992908000904","707057500057394863"
"[Charging_Facility__c]","a239Y0000000YyAQAU","NO1","5706567269870000","707057500080785706"
"[Charging_Facility__c]","a239Y0000000YyBQAU","NO5","6970631401995200","707057500029912453"
"[Charging_Facility__c]","a239Y0000000YyCQAU","NO1","7359992898871553","707057500082379408"
"[Charging_Facility__c]","a239Y0000000YyDQAU","NO5","6970631403531147","707057500029964285"
"[Charging_Facility__c]","a239Y0000000YyEQAU","NO3","6970631400070854","707057500069238384"
"[Charging_Facility__c]","a239Y0000000YyFQAU","NO3","6970631408725442","707057500069319427"
"[Charging_Facility__c]","a239Y0000000YyGQAU","NO1","7359992906541386","707057500082325566"
"[Charging_Facility__c]","a239Y0000000YyHQAU","NO3","6970631408272823","707057500069180386"
"[Charging_Facility__c]","a239Y0000000YyIQAU","NO4","5706567332672678","707057500063375092"
"[Charging_Facility__c]","a239Y0000000YyJQAU","NO4","5706567332672760","707057500063375108"
"[Charging_Facility__c]","a239Y0000000YyKQAU","NO3","6970631401379253","707057500069282837"
"[Charging_Facility__c]","a239Y0000000YyLQAU","NO5","6970631402836847","707057500029804123"
"[Charging_Facility__c]","a239Y0000000YyMQAU","NO1","7359992903565859","707057500057550146"
"[Charging_Facility__c]","a239Y0000000YyNQAU","NO1","7359992928297636","707057500057717785"
"[Charging_Facility__c]","a239Y0000000YyOQAU","NO3","6970631405218015","707057500069176464"
"[Charging_Facility__c]","a239Y0000000YyPQAU","NO3","6970631405215618","707057500069140519"
"[Charging_Facility__c]","a239Y0000000YyQQAU","NO3","6970631408144052","707057500069167851"
"[Charging_Facility__c]","a239Y0000000YyRQAU","NO5","",""
"[Charging_Facility__c]","a239Y0000000YySQAU","NO3","6970631404692984","707057500069362553"
"[Charging_Facility__c]","a239Y0000000YyTQAU","NO3","5706567324912669","707057500011019771"
"[Charging_Facility__c]","a239Y0000000YyUQAU","NO1","7359992909097477","707057500057463842"
"[Charging_Facility__c]","a239Y0000000YyVQAU","NO3","6970631409397716","707057500069372422"
"[Charging_Facility__c]","a239Y0000000YyWQAU","NO3","6970631408168621","707057500069152994"
"[Charging_Facility__c]","a239Y0000000YyXQAU","NO3","6970631408883197","707057500065582436"
"[Charging_Facility__c]","a239Y0000000YyYQAU","NO5","6970631407919057","707057500029882046"
"[Charging_Facility__c]","a239Y0000000YyZQAU","NO1","7359992909094780","707057500057494761"
"[Charging_Facility__c]","a239Y0000000YyaQAE","NO3","6970631403696334","707057500069170547"
"[Charging_Facility__c]","a239Y0000000YybQAE","NO3","6970631403981805","707057500068795604"
"[Charging_Facility__c]","a239Y0000000YycQAE","NO3","6970631406999500","707057500069216139"
"[Charging_Facility__c]","a239Y0000000YydQAE","NO3","6970631408724988","707057500069308858"
"[Charging_Facility__c]","a239Y0000000YyeQAE","NO5","6970631402004574","707057500029866008"
"[Charging_Facility__c]","a239Y0000000YyfQAE","NO5","6970631400964856","707057500029688730"
"[Charging_Facility__c]","a239Y0000000YygQAE","NO5","6970631400964955","707057500029688723"
"[Charging_Facility__c]","a239Y0000000YyhQAE","NO1","7359992909100221","707057500057429541"
"[Charging_Facility__c]","a239Y0000000YyiQAE","NO3","6970631408703044","707057500069248949"
"[Charging_Facility__c]","a239Y0000000YyjQAE","NO1","5706567331883884","707057500080788523"
"[Charging_Facility__c]","a239Y0000000YykQAE","NO5","6970631400182274","707057500029807070"
"[Charging_Facility__c]","a239Y0000000YylQAE","NO3","6970631403696457","707057500069159283"
"[Charging_Facility__c]","a239Y0000000YymQAE","NO2","6970631408787433","707057500048612747"
"[Charging_Facility__c]","a239Y0000000YynQAE","NO1","7359992922443497","707057500057477306"
"[Charging_Facility__c]","a239Y0000000YyoQAE","NO1","12243434","4343434"
"[Charging_Facility__c]","a239Y0000000YypQAE","NO1","7359992908751004","707057500057572926"
"[Charging_Facility__c]","a239Y0000000YyqQAE","NO3","6970631405214949","707057500069175023"
"[Charging_Facility__c]","a239Y0000000YyrQAE","NO1","7359992927576428","707057500057767421"
"[Charging_Facility__c]","a239Y0000000YysQAE","NO3","6970631408720874","707057500069200848"
"[Charging_Facility__c]","a239Y0000000YytQAE","NO5","",""
"[Charging_Facility__c]","a239Y0000000YyuQAE","NO4","5706567313537156","707057500063375849"
"[Charging_Facility__c]","a239Y0000000YyvQAE","NO1","7359992930517500","707057500057803907"
"[Charging_Facility__c]","a239Y0000000YywQAE","NO3","6970631401266225","707057500065570631"
"[Charging_Facility__c]","a239Y0000000YyxQAE","NO3","6970631401330056","707057500069255909"
"[Charging_Facility__c]","a239Y0000000YyyQAE","NO1","7359992909016058","707057500057605594"
"[Charging_Facility__c]","a239Y0000000YyzQAE","NO5","6970631402667748","707057500029865537"
"[Charging_Facility__c]","a239Y0000000Yz0QAE","NO3","6970631401266782","707057500069279813"
"[Charging_Facility__c]","a239Y0000000Yz1QAE","NO1","7359992907983932","707057500057686616"
"[Charging_Facility__c]","a239Y0000000Yz2QAE","NO1","7359992904991992","707057500057711028"
"[Charging_Facility__c]","a239Y0000000Yz3QAE","NO4","5706567338025683","707057500063376679"
"[Charging_Facility__c]","a239Y0000000Yz4QAE","NO3","6970631407412862","707057500069324773"
"[Charging_Facility__c]","a239Y0000000Yz5QAE","NO5","6970631401995200","707057500029912453"
"[Charging_Facility__c]","a239Y0000000Yz6QAE","NO3","6970631408765219","707057500069286187"
"[Charging_Facility__c]","a239Y0000000Yz7QAE","NO3","6970631408721673","707057500069231958"
"[Charging_Facility__c]","a239Y0000000Yz8QAE","NO1","7359992909025029","707057500057759730"
"[Charging_Facility__c]","a239Y0000000Yz9QAE","NO1","7359992928301562","707057500057717716"
"[Charging_Facility__c]","a239Y0000000YzAQAU","NO1","7359992901823425","707057500057523744"
"[Charging_Facility__c]","a239Y0000000YzBQAU","NO1","7359992906545193","707057500082354962"
"[Charging_Facility__c]","a239Y0000000YzCQAU","NO1","7359992925175005","707057500057610789"
"[Charging_Facility__c]","a239Y0000000YzDQAU","NO5","6970631402851666","707057500029975670"
"[Charging_Facility__c]","a239Y0000000YzEQAU","NO1","7359992909099129","707057500057463811"
"[Charging_Facility__c]","a239Y0000000YzFQAU","NO3","",""
"[Charging_Facility__c]","a239Y0000000YzGQAU","NO1","7359992909094322","707057500057515008"
"[Charging_Facility__c]","a239Y0000000YzHQAU","NO5","6970631408914853","707057500029983910"
"[Charging_Facility__c]","a239Y0000000YzIQAU","NO5","6970631403530799","707057500029984245"
"[Charging_Facility__c]","a239Y0000000YzJQAU","NO5","6970631403523531","707057500029873839"
"[Charging_Facility__c]","a239Y0000000YzKQAU","NO1","7359992909022042","707057500057421101"
"[Charging_Facility__c]","a239Y0000000YzLQAU","NO5","",""
"[Charging_Facility__c]","a239Y0000000YzMQAU","NO1","7359992926740134","707057500057506000"
"[Charging_Facility__c]","a239Y0000000YzNQAU","NO1","7359992892898051","707057500020529995"
"[Charging_Facility__c]","a239Y0000000YzOQAU","NO5","6970631402686947","707057500029826880"
"[Charging_Facility__c]","a239Y0000000YzPQAU","NO1","7359992928954171","707057500082350322"
"[Charging_Facility__c]","a239Y0000000YzQQAU","NO1","7359992902081831","707057500020622269"
"[Charging_Facility__c]","a239Y0000000YzRQAU","NO3","6970631407413036","707057500069313142"
"[Charging_Facility__c]","a239Y0000000YzSQAU","NO3","6970631405216066","707057500069103897"
"[Charging_Facility__c]","a239Y0000000YzTQAU","NO1","7359992909095497","707057500057429565"
"[Charging_Facility__c]","a239Y0000000YzUQAU","NO5","6970631403523074","707057500029863540"
"[Charging_Facility__c]","a239Y0000000YzVQAU","NO2","7359992929813774","707057500072138367"
"[Charging_Facility__c]","a239Y0000000YzWQAU","NO1","7359992909108470","707057500057542219"
"[Charging_Facility__c]","a239Y0000000YzXQAU","NO3","6970631408710738","707057500069255862"
"[Charging_Facility__c]","a239Y0000000YzYQAU","NO3","6970631409398430","707057500069425296"
"[Charging_Facility__c]","a239Y0000000YzZQAU","NO1","7359992899900351","707057500023355232"
"[Charging_Facility__c]","a239Y0000000YzaQAE","NO5","6970631400768287","707057500029891567"
"[Charging_Facility__c]","a239Y0000000YzbQAE","NO3","6970631408709497","707057500069371241"
"[Charging_Facility__c]","a239Y0000000YzcQAE","NO3","0000000000000000","707057500000000000"
"[Charging_Facility__c]","a239Y0000000YzpQAE","NO1","",""
"[Charging_Facility__c]","a239Y0000000YzqQAE","NO2","5706567352930949","707057500076624453"
"[Charging_Facility__c]","a239Y0000000YzrQAE","","",""
"[Charging_Facility__c]","a239Y0000000YzsQAE","NO5","6970631402678317","707057500030000354"
"[Charging_Facility__c]","a239Y0000000YztQAE","NO5","6970631400967543","707057500030044013"
"[Charging_Facility__c]","a239Y0000000YzuQAE","NO2","7359992929329886","707057500042810996"
"[Charging_Facility__c]","a239Y0000000YzvQAE","NO1","7359992931657762","707057500057932232"
"[Charging_Facility__c]","a239Y0000000YzwQAE","NO5","6970631407434369","707057500030055477"
"[Charging_Facility__c]","a239Y0000000YzxQAE","NO2","6970631404680004","707057500066776360"
"[Charging_Facility__c]","a239Y0000000YzyQAE","NO5","6970631400031688","707057500030000415"
"[Charging_Facility__c]","a239Y0000000YzzQAE","","",""
"[Charging_Facility__c]","a239Y0000000Z00QAE","","",""
"[Charging_Facility__c]","a239Y0000000Z01QAE","NO3","6970631408513117","707057500069399078"
"[Charging_Facility__c]","a239Y0000000Z02QAE","NO2","7359992930788818","707057500072144412"
"[Charging_Facility__c]","a239Y0000000Z03QAE","NO1","7359992932883146","707057500057964158"
"[Charging_Facility__c]","a239Y0000000Z04QAE","NO2","7359992930775061","707057500072130590"
"[Charging_Facility__c]","a239Y0000000Z05QAE","NO5","6970631400968847","707057500030004079"
"[Charging_Facility__c]","a239Y0000000Z06QAE","NO1","7359992922202506","707057500021062040"
"[Charging_Facility__c]","a239Y0000000Z08QAE","NO2","5706567346172317","707057500076564940"
"[Charging_Facility__c]","a239Y0000000Z09QAE","NO2","5706567335713941","707057500076537852"
"[Charging_Facility__c]","a239Y0000000Z0CQAU","NO5","6970631403538610","707057500030051721"
"[Charging_Facility__c]","a239Y0000000Z0EQAU","NO3","6970631405221107","707057500065642406"
"[Charging_Facility__c]","a239Y0000000Z0FQAU","NO1","7359992928883358","707057500057743739"
"[Charging_Facility__c]","a239Y0000000Z0GQAU","NO1","7359992925080156","707057500057790320"
"[Charging_Facility__c]","a239Y0000000Z0HQAU","NO1","7359992909666161","707057500057790313"
"[Charging_Facility__c]","a239Y0000000Z0IQAU","NO1","7359992909666499","707057500057790573"
"[Charging_Facility__c]","a239Y0000000Z0JQAU","NO1","7359992909668158","707057500057790108"
"[Charging_Facility__c]","a239Y0000000Z0KQAU","NO1","7359992909671196","707057500057790023"
"[Charging_Facility__c]","a239Y0000000Z0LQAU","NO1","7359992925084956","707057500057790337"
"[Charging_Facility__c]","a239Y0000000Z0MQAU","NO3","6970631409398379","707057500069381028"
"[Charging_Facility__c]","a239Y0000000Z0NQAU","NO3","6970631409186310","707057500065613482"
"[Charging_Facility__c]","a239Y0000000Z0OQAU","NO3","6970631409048557","707057500069360023"
"[Charging_Facility__c]","a239Y0000000Z0PQAU","NO2","48066","707057500087098953"
"[Charging_Facility__c]","a239Y0000000Z0QQAU","NO5","6970631408913528","707057500029989974"
"[Charging_Facility__c]","a239Y0000000Z0RQAU","NO2","7359992901820707","707057500072133751"
"[Charging_Facility__c]","a239Y0000000Z0SQAU","NO1","7359992922210785","707057500020593361"
"[Charging_Facility__c]","a239Y0000000Z0TQAU","NO4","5706567338029155","707057500063372909"
"[Charging_Facility__c]","a239Y0000000Z0UQAU","NO2","6970631401370878","707057500048611627"
"[Charging_Facility__c]","a239Y0000000Z0VQAU","NO1","7359992928346105","707057500021052393"
"[Charging_Facility__c]","a239Y0000000Z0WQAU","NO1","7359992909025296","707057500057758702"
"[Charging_Facility__c]","a239Y0000000Z0XQAU","NO3","6970631401372926","707057500065603230"
"[Charging_Facility__c]","a239Y0000000Z0YQAU","NO5","6970631402004918","707057500029991601"
"[Charging_Facility__c]","a239Y0000000Z0ZQAU","NO2","",""
"[Charging_Facility__c]","a239Y0000000Z0aQAE","NO1","7359992909133090","707057500057790016"
"[Charging_Facility__c]","a239Y0000000Z0bQAE","NO1","7359992909671318","707057500057790030"
"[Charging_Facility__c]","a239Y0000000aV0QAI","NO5","6970631402840745","707057500030061928"
"[Charging_Facility__c]","a239Y0000000aV1QAI","NO2","7359992921547967","707057500026097429"
"[Charging_Facility__c]","a239Y0000000aV2QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000000aV5QAI","NO5","",""
"[Charging_Facility__c]","a239Y0000000aV6QAI","NO1","7359992927985435","707057500057793833"
"[Charging_Facility__c]","a239Y0000000aV7QAI","NO2","7359992931489714","707057500072191133"
"[Charging_Facility__c]","a239Y0000000aV8QAI","NO2","7359992937592302","707057500072156927"
"[Charging_Facility__c]","a239Y0000000aV9QAI","NO3","Nei",""
"[Charging_Facility__c]","a239Y0000000aVAQAY","NO1","7359992922205019","707057500057869620"
"[Charging_Facility__c]","a239Y0000000aVBQAY","NO5","6970631403531512",""
"[Charging_Facility__c]","a239Y0000000aVCQAY","NO3","6970631409187126","707057500065626741"
"[Charging_Facility__c]","a239Y0000000aVEQAY","NO1","7359992909133960","707057500057743173"
"[Charging_Facility__c]","a239Y0000000aVFQAY","NO1","7359992928340349","707057500057743203"
"[Charging_Facility__c]","a239Y0000000aVGQAY","NO1","7359992928319116","707057500057743166"
"[Charging_Facility__c]","a239Y0000000aVHQAY","NO1","7359992928319529","707057500057743180"
"[Charging_Facility__c]","a239Y0000000aVIQAY","NO1","7359992928340271","707057500057743197"
"[Charging_Facility__c]","a239Y0000000aVJQAY","NO3","7359992930562661","707057500039318870"
"[Charging_Facility__c]","a239Y0000000aVKQAY","NO3","7359992934670294","707057500039320958"
