,site_key,circuit_id,timestamp,name,sum_value,chargers,circuit_power_kw,used_power_ratio
1072,VKGS-M222,79355,2024-12-17 15:00:00+00:00,Sameiet Husmorgården,6.97048644721508,2.0,43.647680350735705,15.97
1073,VKGS-M222,79355,2024-12-17 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1074,VKGS-M222,79355,2024-12-17 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1075,VKGS-M222,79355,2024-12-17 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1076,VKGS-M222,79355,2024-12-17 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1077,VKGS-M222,79355,2024-12-17 20:00:00+00:00,Sameiet Husmorgården,5.995332717895508,1.0,43.647680350735705,13.74
1078,VKGS-M222,79355,2024-12-17 21:00:00+00:00,Sameiet Husmorgården,5.201355934143066,1.0,43.647680350735705,11.92
1079,VKGS-M222,79355,2024-12-17 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1080,VKGS-M222,79355,2024-12-17 23:00:00+00:00,Sameiet Husmorgården,9.56068229675293,1.0,43.647680350735705,21.9
1081,VKGS-M222,79355,2024-12-18 00:00:00+00:00,Sameiet Husmorgården,11.277217864990234,1.0,43.647680350735705,25.84
1082,VKGS-M222,79355,2024-12-18 01:00:00+00:00,Sameiet Husmorgården,11.246621131896973,1.0,43.647680350735705,25.77
1083,VKGS-M222,79355,2024-12-18 02:00:00+00:00,Sameiet Husmorgården,11.239950180053711,1.0,43.647680350735705,25.75
1084,VKGS-M222,79355,2024-12-18 03:00:00+00:00,Sameiet Husmorgården,9.221773147583008,1.0,43.647680350735705,21.13
1085,VKGS-M222,79355,2024-12-18 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1086,VKGS-M222,79355,2024-12-18 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1087,VKGS-M222,79355,2024-12-18 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1088,VKGS-M222,79355,2024-12-18 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1089,VKGS-M222,79355,2024-12-18 08:00:00+00:00,Sameiet Husmorgården,1.8447141647338867,1.0,43.647680350735705,4.23
1090,VKGS-M222,79355,2024-12-18 09:00:00+00:00,Sameiet Husmorgården,6.208373546600342,1.0,43.647680350735705,14.22
1091,VKGS-M222,79355,2024-12-18 10:00:00+00:00,Sameiet Husmorgården,0.42143890261650085,1.0,43.647680350735705,0.97
1092,VKGS-M222,79355,2024-12-18 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1093,VKGS-M222,79355,2024-12-18 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1094,VKGS-M222,79355,2024-12-18 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1095,VKGS-M222,79355,2024-12-18 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1096,VKGS-M222,79355,2024-12-18 15:00:00+00:00,Sameiet Husmorgården,4.705331802368164,1.0,43.647680350735705,10.78
1097,VKGS-M222,79355,2024-12-18 16:00:00+00:00,Sameiet Husmorgården,4.838011264801025,1.0,43.647680350735705,11.08
1098,VKGS-M222,79355,2024-12-18 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1099,VKGS-M222,79355,2024-12-18 18:00:00+00:00,Sameiet Husmorgården,8.406868934631348,1.0,43.647680350735705,19.26
1100,VKGS-M222,79355,2024-12-18 19:00:00+00:00,Sameiet Husmorgården,11.237504005432129,1.0,43.647680350735705,25.75
1101,VKGS-M222,79355,2024-12-18 20:00:00+00:00,Sameiet Husmorgården,13.759360790252686,2.0,43.647680350735705,31.52
1102,VKGS-M222,79355,2024-12-18 21:00:00+00:00,Sameiet Husmorgården,6.530094146728516,2.0,43.647680350735705,14.96
1103,VKGS-M222,79355,2024-12-18 22:00:00+00:00,Sameiet Husmorgården,0.05878472328186035,1.0,43.647680350735705,0.13
1104,VKGS-M222,79355,2024-12-18 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1105,VKGS-M222,79355,2024-12-19 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1106,VKGS-M222,79355,2024-12-19 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1107,VKGS-M222,79355,2024-12-19 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1108,VKGS-M222,79355,2024-12-19 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1109,VKGS-M222,79355,2024-12-19 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1110,VKGS-M222,79355,2024-12-19 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1111,VKGS-M222,79355,2024-12-19 06:00:00+00:00,Sameiet Husmorgården,2.0894622802734375,1.0,43.647680350735705,4.79
1112,VKGS-M222,79355,2024-12-19 07:00:00+00:00,Sameiet Husmorgården,2.022212028503418,1.0,43.647680350735705,4.63
1113,VKGS-M222,79355,2024-12-19 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1114,VKGS-M222,79355,2024-12-19 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1115,VKGS-M222,79355,2024-12-19 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1116,VKGS-M222,79355,2024-12-19 11:00:00+00:00,Sameiet Husmorgården,2.5160787105560303,1.0,43.647680350735705,5.76
1117,VKGS-M222,79355,2024-12-19 12:00:00+00:00,Sameiet Husmorgården,11.261098861694336,1.0,43.647680350735705,25.8
1118,VKGS-M222,79355,2024-12-19 13:00:00+00:00,Sameiet Husmorgården,17.858901023864746,2.0,43.647680350735705,40.92
1119,VKGS-M222,79355,2024-12-19 14:00:00+00:00,Sameiet Husmorgården,0.6332591772079468,1.0,43.647680350735705,1.45
1120,VKGS-M222,79355,2024-12-19 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1121,VKGS-M222,79355,2024-12-19 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1122,VKGS-M222,79355,2024-12-19 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1123,VKGS-M222,79355,2024-12-19 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1124,VKGS-M222,79355,2024-12-19 19:00:00+00:00,Sameiet Husmorgården,1.2300946712493896,1.0,43.647680350735705,2.82
1125,VKGS-M222,79355,2024-12-19 20:00:00+00:00,Sameiet Husmorgården,3.9060654640197754,1.0,43.647680350735705,8.95
1126,VKGS-M222,79355,2024-12-19 21:00:00+00:00,Sameiet Husmorgården,2.2803521752357483,2.0,43.647680350735705,5.22
1127,VKGS-M222,79355,2024-12-19 22:00:00+00:00,Sameiet Husmorgården,7.851667404174805,1.0,43.647680350735705,17.99
1128,VKGS-M222,79355,2024-12-19 23:00:00+00:00,Sameiet Husmorgården,7.862130165100098,1.0,43.647680350735705,18.01
1129,VKGS-M222,79355,2024-12-20 00:00:00+00:00,Sameiet Husmorgården,7.875993251800537,1.0,43.647680350735705,18.04
1130,VKGS-M222,79355,2024-12-20 01:00:00+00:00,Sameiet Husmorgården,3.5941174030303955,1.0,43.647680350735705,8.23
1131,VKGS-M222,79355,2024-12-20 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1132,VKGS-M222,79355,2024-12-20 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1133,VKGS-M222,79355,2024-12-20 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1134,VKGS-M222,79355,2024-12-20 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1135,VKGS-M222,79355,2024-12-20 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1136,VKGS-M222,79355,2024-12-20 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1137,VKGS-M222,79355,2024-12-20 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1138,VKGS-M222,79355,2024-12-20 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1139,VKGS-M222,79355,2024-12-20 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1140,VKGS-M222,79355,2024-12-20 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1141,VKGS-M222,79355,2024-12-20 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1142,VKGS-M222,79355,2024-12-20 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1143,VKGS-M222,79355,2024-12-20 14:00:00+00:00,Sameiet Husmorgården,0.00789222214370966,1.0,43.647680350735705,0.02
1144,VKGS-M222,79355,2024-12-20 15:00:00+00:00,Sameiet Husmorgården,15.556270122528076,2.0,43.647680350735705,35.64
1145,VKGS-M222,79355,2024-12-20 16:00:00+00:00,Sameiet Husmorgården,17.304085731506348,2.0,43.647680350735705,39.64
1146,VKGS-M222,79355,2024-12-20 17:00:00+00:00,Sameiet Husmorgården,11.403621673583984,1.0,43.647680350735705,26.13
1147,VKGS-M222,79355,2024-12-20 18:00:00+00:00,Sameiet Husmorgården,11.471951484680176,1.0,43.647680350735705,26.28
1148,VKGS-M222,79355,2024-12-20 19:00:00+00:00,Sameiet Husmorgården,5.820295810699463,1.0,43.647680350735705,13.33
1149,VKGS-M222,79355,2024-12-20 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1150,VKGS-M222,79355,2024-12-20 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1151,VKGS-M222,79355,2024-12-20 22:00:00+00:00,Sameiet Husmorgården,0.25562334060668945,1.0,43.647680350735705,0.59
1152,VKGS-M222,79355,2024-12-20 23:00:00+00:00,Sameiet Husmorgården,0.1686033308506012,1.0,43.647680350735705,0.39
1153,VKGS-M222,79355,2024-12-21 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1154,VKGS-M222,79355,2024-12-21 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1155,VKGS-M222,79355,2024-12-21 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1156,VKGS-M222,79355,2024-12-21 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1157,VKGS-M222,79355,2024-12-21 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1158,VKGS-M222,79355,2024-12-21 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1159,VKGS-M222,79355,2024-12-21 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1160,VKGS-M222,79355,2024-12-21 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1161,VKGS-M222,79355,2024-12-21 08:00:00+00:00,Sameiet Husmorgården,9.64726734161377,1.0,43.647680350735705,22.1
1162,VKGS-M222,79355,2024-12-21 09:00:00+00:00,Sameiet Husmorgården,11.303153991699219,1.0,43.647680350735705,25.9
1163,VKGS-M222,79355,2024-12-21 10:00:00+00:00,Sameiet Husmorgården,11.365344047546387,1.0,43.647680350735705,26.04
1164,VKGS-M222,79355,2024-12-21 11:00:00+00:00,Sameiet Husmorgården,11.441903114318848,1.0,43.647680350735705,26.21
1165,VKGS-M222,79355,2024-12-21 12:00:00+00:00,Sameiet Husmorgården,3.3676633834838867,1.0,43.647680350735705,7.72
1166,VKGS-M222,79355,2024-12-21 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1167,VKGS-M222,79355,2024-12-21 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1168,VKGS-M222,79355,2024-12-21 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1169,VKGS-M222,79355,2024-12-21 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1170,VKGS-M222,79355,2024-12-21 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1171,VKGS-M222,79355,2024-12-21 18:00:00+00:00,Sameiet Husmorgården,4.925933361053467,1.0,43.647680350735705,11.29
1172,VKGS-M222,79355,2024-12-21 19:00:00+00:00,Sameiet Husmorgården,21.87814998626709,2.0,43.647680350735705,50.12
1173,VKGS-M222,79355,2024-12-21 20:00:00+00:00,Sameiet Husmorgården,7.376464605331421,2.0,43.647680350735705,16.9
1174,VKGS-M222,79355,2024-12-21 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1175,VKGS-M222,79355,2024-12-21 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1176,VKGS-M222,79355,2024-12-21 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1177,VKGS-M222,79355,2024-12-22 00:00:00+00:00,Sameiet Husmorgården,0.16974833607673645,1.0,43.647680350735705,0.39
1178,VKGS-M222,79355,2024-12-22 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1179,VKGS-M222,79355,2024-12-22 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1180,VKGS-M222,79355,2024-12-22 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1181,VKGS-M222,79355,2024-12-22 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1182,VKGS-M222,79355,2024-12-22 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1183,VKGS-M222,79355,2024-12-22 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1184,VKGS-M222,79355,2024-12-22 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1185,VKGS-M222,79355,2024-12-22 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1186,VKGS-M222,79355,2024-12-22 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1187,VKGS-M222,79355,2024-12-22 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1188,VKGS-M222,79355,2024-12-22 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1189,VKGS-M222,79355,2024-12-22 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1190,VKGS-M222,79355,2024-12-22 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1191,VKGS-M222,79355,2024-12-22 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1192,VKGS-M222,79355,2024-12-22 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1193,VKGS-M222,79355,2024-12-22 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1194,VKGS-M222,79355,2024-12-22 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1195,VKGS-M222,79355,2024-12-22 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1196,VKGS-M222,79355,2024-12-22 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1197,VKGS-M222,79355,2024-12-22 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1198,VKGS-M222,79355,2024-12-22 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1199,VKGS-M222,79355,2024-12-22 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1200,VKGS-M222,79355,2024-12-22 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1201,VKGS-M222,79355,2024-12-23 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1202,VKGS-M222,79355,2024-12-23 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1203,VKGS-M222,79355,2024-12-23 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1204,VKGS-M222,79355,2024-12-23 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1205,VKGS-M222,79355,2024-12-23 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1206,VKGS-M222,79355,2024-12-23 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1207,VKGS-M222,79355,2024-12-23 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1208,VKGS-M222,79355,2024-12-23 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1209,VKGS-M222,79355,2024-12-23 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1210,VKGS-M222,79355,2024-12-23 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1211,VKGS-M222,79355,2024-12-23 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1212,VKGS-M222,79355,2024-12-23 11:00:00+00:00,Sameiet Husmorgården,5.747185230255127,1.0,43.647680350735705,13.17
1213,VKGS-M222,79355,2024-12-23 12:00:00+00:00,Sameiet Husmorgården,5.966361999511719,1.0,43.647680350735705,13.67
1214,VKGS-M222,79355,2024-12-23 13:00:00+00:00,Sameiet Husmorgården,1.861892819404602,1.0,43.647680350735705,4.27
1215,VKGS-M222,79355,2024-12-23 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1216,VKGS-M222,79355,2024-12-23 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1217,VKGS-M222,79355,2024-12-23 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1218,VKGS-M222,79355,2024-12-23 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1219,VKGS-M222,79355,2024-12-23 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1220,VKGS-M222,79355,2024-12-23 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1221,VKGS-M222,79355,2024-12-23 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1222,VKGS-M222,79355,2024-12-23 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1223,VKGS-M222,79355,2024-12-23 22:00:00+00:00,Sameiet Husmorgården,0.1215769425034523,1.0,43.647680350735705,0.28
1224,VKGS-M222,79355,2024-12-23 23:00:00+00:00,Sameiet Husmorgården,0.14744055271148682,1.0,43.647680350735705,0.34
1225,VKGS-M222,79355,2024-12-24 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1226,VKGS-M222,79355,2024-12-24 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1227,VKGS-M222,79355,2024-12-24 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1228,VKGS-M222,79355,2024-12-24 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1229,VKGS-M222,79355,2024-12-24 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1230,VKGS-M222,79355,2024-12-24 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1231,VKGS-M222,79355,2024-12-24 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1232,VKGS-M222,79355,2024-12-24 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1233,VKGS-M222,79355,2024-12-24 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1234,VKGS-M222,79355,2024-12-24 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1235,VKGS-M222,79355,2024-12-24 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1236,VKGS-M222,79355,2024-12-24 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1237,VKGS-M222,79355,2024-12-24 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1238,VKGS-M222,79355,2024-12-24 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1239,VKGS-M222,79355,2024-12-24 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1240,VKGS-M222,79355,2024-12-24 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1241,VKGS-M222,79355,2024-12-24 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1242,VKGS-M222,79355,2024-12-24 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1243,VKGS-M222,79355,2024-12-24 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1244,VKGS-M222,79355,2024-12-24 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1245,VKGS-M222,79355,2024-12-24 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1246,VKGS-M222,79355,2024-12-24 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1247,VKGS-M222,79355,2024-12-24 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1248,VKGS-M222,79355,2024-12-24 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1249,VKGS-M222,79355,2024-12-25 00:00:00+00:00,Sameiet Husmorgården,9.36034870147705,1.0,43.647680350735705,21.45
1250,VKGS-M222,79355,2024-12-25 01:00:00+00:00,Sameiet Husmorgården,11.277159690856934,1.0,43.647680350735705,25.84
1251,VKGS-M222,79355,2024-12-25 02:00:00+00:00,Sameiet Husmorgården,11.256681442260742,1.0,43.647680350735705,25.79
1252,VKGS-M222,79355,2024-12-25 03:00:00+00:00,Sameiet Husmorgården,11.123730659484863,1.0,43.647680350735705,25.49
1253,VKGS-M222,79355,2024-12-25 04:00:00+00:00,Sameiet Husmorgården,6.163096904754639,1.0,43.647680350735705,14.12
1254,VKGS-M222,79355,2024-12-25 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1255,VKGS-M222,79355,2024-12-25 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1256,VKGS-M222,79355,2024-12-25 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1257,VKGS-M222,79355,2024-12-25 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1258,VKGS-M222,79355,2024-12-25 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1259,VKGS-M222,79355,2024-12-25 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1260,VKGS-M222,79355,2024-12-25 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1261,VKGS-M222,79355,2024-12-25 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1262,VKGS-M222,79355,2024-12-25 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1263,VKGS-M222,79355,2024-12-25 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1264,VKGS-M222,79355,2024-12-25 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1265,VKGS-M222,79355,2024-12-25 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1266,VKGS-M222,79355,2024-12-25 17:00:00+00:00,Sameiet Husmorgården,4.298648834228516,1.0,43.647680350735705,9.85
1267,VKGS-M222,79355,2024-12-25 18:00:00+00:00,Sameiet Husmorgården,7.848728179931641,1.0,43.647680350735705,17.98
1268,VKGS-M222,79355,2024-12-25 19:00:00+00:00,Sameiet Husmorgården,4.515347003936768,1.0,43.647680350735705,10.34
1269,VKGS-M222,79355,2024-12-25 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1270,VKGS-M222,79355,2024-12-25 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1271,VKGS-M222,79355,2024-12-25 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1272,VKGS-M222,79355,2024-12-25 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1273,VKGS-M222,79355,2024-12-26 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1274,VKGS-M222,79355,2024-12-26 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1275,VKGS-M222,79355,2024-12-26 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1276,VKGS-M222,79355,2024-12-26 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1277,VKGS-M222,79355,2024-12-26 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1278,VKGS-M222,79355,2024-12-26 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1279,VKGS-M222,79355,2024-12-26 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1280,VKGS-M222,79355,2024-12-26 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1281,VKGS-M222,79355,2024-12-26 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1282,VKGS-M222,79355,2024-12-26 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1283,VKGS-M222,79355,2024-12-26 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1284,VKGS-M222,79355,2024-12-26 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1285,VKGS-M222,79355,2024-12-26 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1286,VKGS-M222,79355,2024-12-26 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1287,VKGS-M222,79355,2024-12-26 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1288,VKGS-M222,79355,2024-12-26 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1289,VKGS-M222,79355,2024-12-26 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1290,VKGS-M222,79355,2024-12-26 17:00:00+00:00,Sameiet Husmorgården,2.457937002182007,1.0,43.647680350735705,5.63
1291,VKGS-M222,79355,2024-12-26 18:00:00+00:00,Sameiet Husmorgården,3.922581195831299,1.0,43.647680350735705,8.99
1292,VKGS-M222,79355,2024-12-26 19:00:00+00:00,Sameiet Husmorgården,3.9154887199401855,1.0,43.647680350735705,8.97
1293,VKGS-M222,79355,2024-12-26 20:00:00+00:00,Sameiet Husmorgården,1.4012871980667114,1.0,43.647680350735705,3.21
1294,VKGS-M222,79355,2024-12-26 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1295,VKGS-M222,79355,2024-12-26 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1296,VKGS-M222,79355,2024-12-26 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1297,VKGS-M222,79355,2024-12-27 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1298,VKGS-M222,79355,2024-12-27 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
